1.4E+08	-84.52705	-76.14976	-97.48395	-78.06567	-86.02496	-80.55496	-75.31384	-79.90444	-81.08755	-84.66031	-74.40078	-75.5639	-90.05242	-80.31318	-86.0458	-76.02171	-86.3462	-77.26638	-85.18643	-93.22011	-82.38416	-77.39628	-80.40717	-75.08596
1.5E+08	-79.18004	-71.14068	-99.5892	-78.18978	-87.02285	-76.21802	-74.35557	-88.23375	-78.48149	-79.75875	-79.26545	-80.9231	-79.3038	-78.58743	-78.39431	-78.79166	-87.322	-77.6106	-78.48317	-85.20074	-75.79538	-85.30975	-76.07508	-84.91956
1.6E+08	-80.23965	-73.48203	-83.69801	-78.98943	-80.23631	-74.35252	-74.07735	-76.91096	-77.55729	-95.54678	-77.32864	-74.18388	-77.41662	-77.86617	-84.52617	-80.40577	-92.71759	-80.14574	-76.95711	-89.7522	-78.26292	-74.81164	-76.7172	-80.05195
1.7E+08	-78.51718	-75.01031	-75.30835	-72.85736	-86.70659	-76.59435	-73.64951	-86.84966	-81.60873	-81.91117	-74.01516	-79.23715	-78.97759	-72.43731	-83.02777	-78.3525	-82.52144	-76.74583	-75.06844	-78.79125	-73.06656	-85.36288	-79.2698	-81.06846
1.8E+08	-74.38589	-72.2163	-90.79739	-74.02422	-85.73276	-73.29808	-74.7263	-88.30685	-74.58563	-82.30556	-71.69655	-79.30226	-83.16974	-75.77979	-91.72871	-77.56066	-82.48872	-76.62354	-75.84763	-86.02327	-76.71323	-82.14753	-75.77133	-72.98026
1.9E+08	-75.35003	-72.64677	-89.36201	-83.87218	-91.58855	-72.73199	-74.1818	-88.4183	-79.37794	-80.32469	-76.44868	-78.41004	-77.29471	-75.81295	-88.84805	-82.77749	-85.61656	-75.45484	-76.57751	-82.37614	-76.6232	-86.30843	-75.76283	-77.86226
2E+08	-77.65123	-71.85656	-86.24522	-74.24449	-85.50778	-72.3968	-74.71387	-77.6379	-72.42295	-92.13554	-72.01159	-80.23536	-80.26854	-73.20621	-84.54365	-82.8791	-87.48927	-73.09516	-73.80331	-90.12836	-78.22227	-84.62241	-75.58681	-73.78555
2.1E+08	-76.55761	-72.63946	-76.60458	-73.97666	-87.26836	-71.82423	-71.59365	-103.8789	-78.10128	-82.97224	-75.07235	-81.28191	-75.15273	-77.55087	-90.73856	-74.00105	-92.32212	-74.29981	-68.05695	-87.80327	-78.7728	-81.09249	-73.82555	-73.93704
2.2E+08	-78.91304	-70.176	-91.14374	-72.15811	-88.88196	-74.51961	-69.25311	-80.46848	-73.86407	-82.90518	-71.37158	-92.47346	-73.45139	-76.24454	-83.87649	-76.22323	-81.96773	-70.8782	-73.66895	-80.70797	-81.31718	-79.54281	-71.95718	-80.6636
2.3E+08	-84.37821	-72.02981	-81.51746	-81.04686	-81.39154	-74.19938	-70.02057	-90.98342	-77.18453	-83.5983	-76.42088	-81.74355	-74.41579	-75.6535	-93.96226	-77.3797	-83.40865	-73.30557	-72.66463	-86.95097	-77.11299	-81.43096	-73.16611	-76.02865
2.4E+08	-78.94449	-69.79156	-82.68604	-74.77542	-82.93585	-78.57901	-69.32039	-84.34642	-73.55031	-79.67252	-71.89554	-74.9276	-76.0079	-77.83624	-80.65329	-77.04257	-95.31729	-73.67049	-74.0309	-83.08458	-76.16679	-90.52257	-76.25875	-74.36578
2.5E+08	-75.11852	-71.64624	-90.35938	-75.00861	-84.27268	-73.40132	-69.30934	-88.46785	-78.81747	-82.65434	-73.59969	-75.55731	-79.66254	-74.51087	-77.08161	-76.7084	-85.42252	-72.66072	-77.73896	-85.33695	-76.90899	-79.45811	-76.30448	-72.54418
2.6E+08	-77.83556	-71.39158	-84.31098	-74.23156	-84.64577	-73.32853	-68.24315	-88.39108	-73.83384	-82.09006	-77.11907	-72.9132	-74.68667	-80.95867	-79.55123	-76.45198	-84.08238	-75.86437	-79.29912	-93.66413	-76.08199	-81.49179	-75.54866	-77.30844
2.7E+08	-76.67813	-69.55941	-82.84096	-76.10457	-76.44278	-72.63033	-68.10305	-86.50364	-76.18486	-81.62986	-71.29329	-73.56581	-73.92669	-75.08981	-91.70685	-78.65756	-84.60222	-72.62168	-74.72396	-93.81702	-75.48956	-82.49435	-71.64804	-75.33677
2.8E+08	-72.09146	-69.34605	-83.31249	-79.29086	-81.08876	-69.94841	-70.51875	-86.79507	-76.17673	-87.96405	-70.92245	-71.81908	-77.91316	-82.42017	-77.99498	-71.09637	-84.68919	-70.50474	-74.35605	-92.18166	-81.16089	-86.33086	-73.08128	-76.79303
2.9E+08	-72.47728	-67.68228	-89.17072	-74.74022	-83.3573	-70.4045	-68.88092	-77.51917	-72.55963	-84.94462	-72.106	-76.58253	-81.31725	-73.40239	-89.4189	-74.10368	-87.93891	-74.92381	-73.86417	-85.8105	-79.63116	-83.76438	-72.94561	-77.69574
3E+08	-74.02425	-72.35738	-83.01253	-78.34743	-88.98495	-70.44641	-67.93864	-78.89348	-72.41481	-86.91322	-69.84079	-78.44092	-74.91944	-71.14119	-79.61836	-76.16685	-90.38953	-70.01746	-74.12814	-81.74668	-74.93784	-82.09637	-73.39008	-80.62644
3.1E+08	-74.91088	-68.55795	-83.89024	-73.47871	-95.25887	-70.78677	-70.97176	-78.31358	-72.8223	-76.53812	-68.86819	-73.77728	-75.68707	-74.76662	-80.14828	-69.26354	-85.49216	-69.6087	-70.84476	-79.74552	-89.42064	-82.19746	-73.2869	-74.16364
3.2E+08	-73.94973	-69.10418	-79.1455	-76.38589	-78.9572	-67.86108	-68.04292	-89.55103	-75.79369	-77.28276	-68.55889	-77.49359	-72.22968	-74.72556	-90.14671	-75.0152	-78.17616	-71.52159	-70.00177	-90.37503	-72.68195	-85.54953	-71.63276	-73.37391
3.3E+08	-77.42908	-68.65903	-103.3109	-69.99293	-82.23204	-68.70573	-67.53918	-82.32687	-74.02332	-80.70528	-69.70138	-74.89615	-75.62224	-72.29447	-92.09305	-77.46934	-83.44962	-71.026	-72.60732	-96.67861	-72.63905	-103.1138	-68.52872	-71.53489
3.4E+08	-77.36037	-73.53104	-92.88573	-73.25041	-88.68198	-69.49683	-70.38535	-79.97131	-72.08165	-85.90776	-70.80183	-72.86052	-76.57512	-74.70182	-91.93306	-73.0649	-88.05714	-69.3757	-71.96347	-83.00252	-73.87856	-75.86986	-73.04321	-74.70308
3.5E+08	-71.70788	-72.06853	-90.20888	-81.87156	-81.53327	-72.58711	-70.11826	-77.18054	-74.57066	-78.71355	-69.3671	-75.34315	-72.98949	-75.95401	-80.91255	-73.94411	-84.34135	-70.63191	-75.09735	-82.09184	-77.09588	-81.52364	-71.43707	-72.89893
3.6E+08	-71.36125	-70.08891	-82.2223	-75.60861	-84.97532	-70.58971	-69.7894	-83.79516	-73.05026	-80.26987	-70.12899	-72.71246	-77.79342	-72.06857	-93.97742	-76.47408	-104.5049	-70.69646	-72.07239	-86.60786	-72.44921	-110.0955	-70.33508	-76.82558
3.7E+08	-75.5491	-68.68518	-86.74228	-71.09121	-98.75497	-71.06558	-67.04026	-89.84531	-81.47375	-80.75194	-69.07304	-75.36595	-73.26036	-76.46597	-81.28056	-73.25477	-85.86887	-75.50917	-76.65121	-87.42825	-75.48344	-80.5022	-71.82458	-75.97945
3.8E+08	-75.20141	-68.999	-77.64016	-73.49139	-82.50998	-71.93968	-67.86571	-81.42577	-73.60458	-84.37445	-70.62478	-73.12042	-75.73914	-71.73257	-84.23192	-72.56988	-81.12141	-69.55904	-75.73791	-79.67726	-71.77202	-90.04897	-72.72468	-72.78489
3.9E+08	-70.94636	-67.36301	-83.83908	-74.27914	-94.40148	-68.63914	-67.43837	-82.60246	-74.43374	-80.00687	-69.72604	-76.17957	-72.15596	-74.67334	-86.81834	-75.71439	-87.97322	-68.67062	-80.12198	-86.4868	-74.46364	-83.32487	-71.59985	-73.1921
4E+08	-73.79913	-67.6632	-84.32491	-75.35409	-90.37461	-69.21544	-67.09809	-91.71599	-73.09679	-79.64136	-67.36576	-72.20745	-70.17302	-72.08025	-78.92182	-75.98918	-88.17089	-72.06142	-73.53669	-88.96758	-72.4494	-86.96815	-71.03185	-74.75834
4.1E+08	-68.55154	-66.62743	-91.63026	-70.7096	-82.92415	-67.21087	-66.2258	-81.5675	-72.67082	-93.14942	-66.76331	-73.82751	-73.02097	-71.84481	-90.31818	-71.06913	-83.66129	-70.84102	-69.99698	-89.09134	-71.63019	-83.22798	-67.72948	-73.1511
4.2E+08	-71.8447	-66.06406	-86.99361	-70.22575	-87.45744	-69.06392	-65.16691	-84.41637	-71.0299	-81.85851	-67.97403	-70.86856	-73.07176	-71.50232	-76.427	-74.0638	-82.80034	-69.73732	-71.5085	-87.74538	-70.0437	-76.3994	-67.47298	-70.65681
4.3E+08	-69.43896	-65.92009	-82.87521	-72.55109	-78.80354	-67.34555	-66.29516	-84.80711	-71.14797	-81.29198	-68.85207	-72.56509	-71.64157	-73.43994	-79.33847	-69.28418	-83.11455	-67.95524	-68.527	-82.47508	-72.48683	-79.05524	-69.55899	-69.85217
4.4E+08	-71.5629	-65.52386	-85.5265	-72.52374	-81.29357	-65.45961	-66.14603	-96.04286	-71.17191	-82.26704	-68.08437	-71.11601	-70.28503	-69.451	-84.12667	-70.61594	-97.87185	-68.16159	-67.56133	-79.38126	-69.57749	-83.51945	-67.46217	-69.68545
4.5E+08	-68.54394	-68.42683	-81.23371	-69.67015	-76.63634	-67.62878	-66.0174	-81.40141	-69.57243	-79.47668	-67.41745	-72.56722	-69.11819	-69.90785	-81.9565	-71.68398	-94.34971	-64.87444	-68.08528	-100.0567	-70.55255	-82.4585	-69.54846	-70.71398
4.6E+08	-71.29031	-66.498	-80.99407	-69.99053	-77.94545	-67.62415	-66.76765	-83.20565	-72.63129	-85.52132	-68.19113	-74.22057	-72.21361	-70.17968	-78.70902	-70.22561	-82.40504	-71.45625	-71.03902	-90.77437	-72.21194	-74.95372	-66.02567	-69.59817
4.7E+08	-72.38329	-66.4502	-77.72385	-73.16442	-82.63873	-67.40363	-67.05586	-83.01453	-74.34988	-81.73234	-67.6965	-70.74182	-74.85323	-70.09825	-78.42394	-70.19181	-80.85442	-69.94614	-69.90932	-79.92467	-70.25491	-80.06047	-69.10468	-72.41242
4.8E+08	-72.52367	-65.87614	-93.92479	-75.0875	-81.65181	-67.98138	-67.44167	-93.51318	-73.25935	-79.40477	-69.65657	-76.04163	-71.40273	-71.78918	-82.40292	-70.06912	-80.86356	-70.36707	-68.14986	-85.03969	-70.14499	-84.19572	-70.44307	-69.02823
4.9E+08	-74.34517	-68.21837	-90.88619	-71.57881	-83.65134	-72.36127	-67.1544	-83.24584	-72.05699	-79.11147	-67.93967	-70.67038	-72.95712	-71.30331	-82.15608	-72.50575	-83.20672	-68.70934	-70.52146	-80.63818	-68.95972	-82.92171	-69.34762	-75.68572
5E+08	-72.54185	-66.05844	-90.34759	-76.07036	-81.57294	-69.11597	-66.88275	-84.46535	-75.61823	-82.19563	-68.97489	-70.30305	-73.32285	-71.69189	-80.97435	-71.144	-80.6713	-71.17067	-69.83505	-88.35175	-70.92559	-84.07559	-71.16774	-71.86021
5.1E+08	-71.97899	-65.7068	-88.65638	-69.26991	-79.13628	-67.89007	-64.32237	-78.04536	-68.7596	-80.87019	-67.38123	-69.04007	-72.05894	-70.94578	-84.60158	-71.66712	-85.82864	-69.75839	-68.54886	-85.00622	-70.96179	-86.25372	-70.475	-71.52792
5.2E+08	-70.06676	-64.41425	-85.23162	-73.93327	-85.71861	-66.17189	-64.96429	-80.98583	-70.76288	-77.70869	-67.87978	-68.78191	-69.40124	-69.67955	-87.48145	-70.03931	-81.59012	-68.79639	-68.22781	-80.23597	-69.89449	-77.4775	-67.77968	-70.95219
5.3E+08	-69.60468	-66.82205	-76.91313	-70.94099	-86.83794	-67.18781	-64.9532	-84.90228	-69.44328	-89.50481	-66.02693	-67.80634	-70.49911	-69.06286	-74.4214	-67.8902	-83.39402	-67.66832	-70.36511	-81.25098	-71.79695	-84.01809	-66.24222	-70.89204
5.4E+08	-72.17807	-63.92849	-76.22949	-68.61839	-93.4044	-66.68113	-64.23511	-82.22655	-69.52233	-75.45553	-67.35176	-69.31619	-68.9035	-69.23965	-83.43385	-68.34937	-83.29018	-66.37595	-67.21404	-84.65965	-67.50815	-81.56915	-67.00698	-70.62352
5.5E+08	-69.94589	-64.15952	-91.28373	-71.48054	-92.18195	-65.2282	-64.06483	-80.60349	-68.29324	-89.72601	-66.36686	-69.22013	-68.95471	-67.80343	-77.37908	-69.27074	-80.78004	-67.4657	-67.60399	-97.24446	-67.95699	-86.73747	-66.46336	-68.92518
5.6E+08	-68.85367	-63.43018	-76.4559	-70.70073	-87.15392	-64.04168	-63.76366	-75.42343	-71.13541	-79.4	-64.90002	-69.19578	-68.4798	-69.36717	-80.46271	-69.44059	-84.3643	-68.35828	-69.86147	-95.39203	-67.45058	-88.2375	-66.05211	-67.89361
5.7E+08	-72.84019	-63.66093	-82.07361	-70.79447	-82.70324	-65.10046	-66.08633	-82.75654	-69.19475	-79.7087	-65.14568	-67.90833	-69.38437	-69.26541	-79.39175	-68.38121	-85.72845	-68.80276	-67.2202	-80.55373	-71.39243	-78.67745	-64.62914	-68.41871
5.8E+08	-75.50624	-65.07697	-84.058	-68.46809	-87.55171	-65.75784	-64.6671	-107.095	-71.34616	-85.14461	-65.94444	-68.32003	-68.56049	-69.22675	-80.31417	-69.52075	-83.87268	-66.18982	-69.57538	-85.19024	-69.81523	-78.86159	-68.07206	-69.26351
5.9E+08	-70.27409	-65.89395	-103.0368	-70.58191	-82.5158	-65.71775	-65.10764	-89.81892	-70.80106	-88.45006	-67.84299	-68.88527	-73.07185	-68.07478	-84.90655	-68.94604	-102.1885	-69.32708	-68.72367	-90.81246	-70.06199	-93.8541	-66.49245	-68.2119
6E+08	-72.58191	-64.9519	-80.56777	-74.531	-93.48511	-65.44526	-64.82051	-79.56458	-73.39058	-79.65186	-66.18851	-69.6893	-69.36246	-72.18333	-76.2127	-72.32372	-78.49355	-70.39745	-67.55179	-78.67989	-69.10786	-85.65578	-71.76062	-70.42329
6.1E+08	-69.72207	-65.64594	-79.73069	-70.87711	-88.52287	-65.44128	-65.9554	-85.22327	-67.71614	-81.92709	-65.63855	-70.11121	-71.11264	-71.51208	-79.26002	-70.60262	-85.09868	-67.2106	-70.44876	-83.98256	-68.26648	-78.16071	-69.47292	-69.63264
6.2E+08	-68.34819	-64.37274	-77.49142	-71.31655	-84.48022	-66.67785	-65.03158	-76.8466	-72.36642	-87.32738	-67.18728	-69.63787	-70.50073	-70.09073	-82.17648	-69.46814	-80.01488	-69.99461	-69.45706	-84.50401	-71.20991	-93.7628	-67.9734	-69.69341
6.3E+08	-67.50008	-65.30412	-78.84693	-71.41389	-76.85014	-65.99051	-64.44785	-82.95911	-69.52293	-82.686	-65.78708	-69.70168	-68.01568	-70.28436	-85.32782	-70.51011	-81.43806	-68.62276	-67.3266	-85.38521	-67.14813	-80.47675	-67.09972	-68.25732
6.4E+08	-69.12556	-65.19977	-79.2723	-67.07267	-78.87467	-66.1685	-63.22192	-83.92723	-67.86378	-96.14986	-65.01643	-67.65044	-68.62104	-68.48617	-80.1171	-68.72346	-80.3091	-68.86543	-67.4734	-83.62576	-68.24783	-82.62875	-67.1089	-67.49323
6.5E+08	-68.67825	-62.78991	-77.20052	-67.10994	-87.63609	-65.21226	-63.01575	-77.41547	-69.20988	-84.68785	-65.06602	-68.58978	-66.07674	-68.11706	-82.80225	-69.93133	-80.14184	-67.94421	-67.47726	-82.27928	-68.16618	-80.73966	-66.2123	-69.9715
6.6E+08	-68.10395	-63.35699	-78.74119	-68.7095	-81.38315	-64.34516	-61.88128	-91.74645	-69.31472	-87.5159	-64.01878	-66.23578	-67.31601	-66.60705	-89.16531	-67.12447	-76.96348	-67.71256	-65.26879	-83.21306	-68.22417	-77.88396	-65.06791	-68.30569
6.7E+08	-67.35374	-63.20607	-83.89337	-68.04025	-83.01583	-63.01043	-61.77215	-81.51711	-67.29624	-81.83922	-64.38192	-68.38528	-68.34644	-65.45865	-78.23935	-69.54047	-84.75243	-64.96423	-64.32872	-80.57842	-66.86457	-81.98775	-65.23474	-68.15614
6.8E+08	-66.95559	-62.0961	-81.06918	-68.37435	-81.28082	-62.66022	-61.06388	-83.55437	-66.5179	-78.76774	-64.0954	-69.60513	-68.59412	-66.36232	-81.28757	-67.70956	-82.66854	-66.77999	-66.23871	-82.78728	-67.55505	-79.18489	-65.59331	-66.71798
6.9E+08	-68.0168	-62.90756	-79.67874	-67.05972	-83.49143	-63.61839	-63.02097	-84.45007	-69.62988	-81.4511	-63.26911	-68.86643	-68.0284	-66.63699	-75.13515	-68.51149	-89.19305	-67.04852	-65.65901	-89.17029	-67.02386	-87.89536	-66.12848	-67.77907
7E+08	-68.73375	-61.49532	-80.34692	-67.22886	-80.02745	-64.17081	-61.59168	-89.74853	-68.187	-81.70944	-63.74466	-66.89854	-69.43768	-66.05995	-79.98857	-71.89424	-96.01265	-66.37288	-66.03759	-79.86472	-67.96266	-83.29284	-64.80193	-65.81046
7.1E+08	-70.63273	-63.90303	-81.01013	-68.11559	-87.09077	-64.12717	-61.74162	-82.92067	-70.34043	-84.04687	-64.87561	-70.80024	-70.08371	-67.65989	-86.40497	-68.34101	-91.99204	-67.35738	-67.44357	-91.50018	-67.99888	-77.41019	-66.15062	-69.92075
7.2E+08	-71.2436	-64.63721	-81.86572	-69.39912	-84.728	-63.89057	-62.98186	-79.63586	-69.18848	-82.61008	-67.40791	-69.52483	-69.56293	-67.77508	-85.33657	-70.47317	-86.63689	-68.28699	-66.53236	-84.59817	-68.38217	-81.81611	-68.72809	-69.72792
7.3E+08	-67.99022	-64.20261	-78.72525	-71.04112	-84.16432	-64.7973	-63.1079	-83.39248	-67.03023	-82.40385	-65.30228	-69.69048	-69.33086	-67.86174	-92.86125	-71.25598	-77.97515	-68.04481	-67.09291	-86.54422	-67.28116	-86.79996	-68.64846	-68.94843
7.4E+08	-69.82888	-63.06847	-80.00945	-69.63348	-83.24423	-66.31311	-64.10806	-87.77982	-68.22245	-76.5011	-65.09471	-69.69472	-66.72635	-67.48233	-81.89759	-69.13808	-80.7611	-68.84361	-69.33379	-93.31137	-66.99902	-79.19135	-68.0695	-70.33085
7.5E+08	-68.81973	-64.09736	-79.63651	-65.67424	-83.88385	-65.94016	-62.6021	-85.74726	-68.44703	-73.90477	-64.18857	-67.2235	-66.48002	-68.00996	-78.47915	-68.48057	-80.67658	-67.75573	-67.75084	-88.06357	-68.59974	-85.40076	-68.18373	-66.88226
7.6E+08	-66.86371	-63.29523	-79.61097	-66.89059	-108.147	-64.47684	-61.66614	-80.58589	-66.84478	-77.26393	-64.34634	-67.19821	-67.44559	-65.80652	-84.13769	-67.3265	-82.38358	-65.47437	-66.61612	-81.64661	-66.30225	-92.78918	-65.92726	-65.93465
7.7E+08	-66.96017	-63.14011	-90.64285	-66.75577	-82.19733	-63.36162	-60.79017	-77.92959	-65.53344	-76.65411	-64.01419	-66.78043	-65.98223	-65.00787	-77.93159	-67.48763	-79.58165	-65.0054	-64.85274	-81.47003	-65.44608	-73.99426	-64.47363	-65.7589
7.8E+08	-64.35163	-61.89772	-88.69656	-66.70895	-82.52483	-62.61016	-60.80193	-76.06727	-67.05928	-83.34319	-63.22987	-66.9163	-67.14567	-66.11249	-79.09129	-67.76176	-78.07613	-65.31252	-64.356	-75.32733	-65.37891	-90.11446	-64.4226	-66.99505
7.9E+08	-67.46465	-61.83218	-75.14831	-67.18303	-86.1261	-63.60038	-60.36791	-77.53284	-65.76431	-84.32977	-63.07216	-68.25284	-66.10234	-65.67083	-97.81791	-66.06618	-85.25665	-63.77558	-65.43742	-74.92557	-64.58501	-78.98413	-63.06562	-66.92475
8E+08	-67.86712	-62.13676	-77.85915	-66.13964	-79.24231	-62.42127	-59.69286	-77.55995	-64.67945	-82.35253	-62.72289	-65.52378	-64.45687	-63.80331	-92.76759	-66.72273	-94.9369	-64.36294	-65.26691	-82.94997	-63.84682	-73.82027	-63.27847	-64.69724
8.1E+08	-66.4192	-61.55693	-77.77446	-66.30964	-83.54892	-61.98591	-60.39352	-82.95224	-66.33681	-83.04463	-62.50194	-64.44097	-65.92385	-63.93461	-78.04487	-66.68047	-78.56399	-64.18204	-65.39273	-78.93917	-66.65153	-81.42886	-63.53212	-65.57745
8.2E+08	-68.86298	-61.76425	-76.45577	-67.83958	-84.88484	-62.53489	-61.41829	-78.81652	-69.55859	-75.54391	-63.37688	-67.10635	-65.41372	-66.02619	-74.45567	-67.26743	-92.79578	-64.69446	-64.82781	-84.47812	-65.04137	-79.92924	-63.77647	-66.69192
8.3E+08	-68.74812	-62.64644	-78.25645	-67.53028	-86.96664	-64.6481	-61.33339	-83.77342	-70.1805	-79.26736	-64.04843	-69.53029	-67.74535	-66.0098	-78.16137	-66.02626	-79.86486	-65.84393	-65.59152	-84.39214	-65.51652	-80.5342	-64.47504	-68.60131
8.4E+08	-68.76111	-62.07899	-80.3228	-67.90809	-80.3209	-64.02399	-62.02031	-92.87466	-68.86516	-75.2587	-64.17509	-69.58099	-67.35868	-66.76817	-79.40756	-67.44144	-95.7098	-68.19945	-66.62679	-92.76906	-66.04993	-76.49861	-65.31209	-65.97653
8.5E+08	-68.77924	-62.33337	-79.0231	-69.49075	-85.05887	-62.51467	-62.93923	-80.26334	-69.47121	-83.91265	-63.63498	-68.46744	-67.02805	-66.89584	-84.86118	-68.34082	-100.3963	-68.24991	-66.66388	-94.33801	-68.38326	-80.46298	-66.88216	-70.28551
8.6E+08	-67.97377	-64.4348	-85.73475	-71.03136	-81.65535	-64.44115	-62.29624	-93.99822	-67.81287	-76.5413	-64.64046	-67.11061	-68.74867	-65.51283	-83.71636	-68.22051	-89.80033	-66.91113	-65.16404	-111.0305	-66.45	-80.29461	-67.89922	-66.54958
8.7E+08	-68.31883	-62.72393	-82.1925	-67.38511	-81.06268	-64.23819	-60.97895	-80.98291	-67.74023	-79.40885	-63.87621	-67.22665	-66.86127	-65.70065	-80.91422	-68.42069	-95.28762	-66.33075	-67.39897	-78.50806	-66.13466	-80.51393	-66.68356	-67.53052
8.8E+08	-65.45808	-62.22796	-74.90139	-66.78474	-95.48415	-64.14265	-60.39577	-78.84988	-67.12634	-76.46283	-63.72607	-66.47063	-66.91272	-66.41197	-76.06293	-67.02025	-79.70514	-65.19401	-65.20995	-86.37706	-65.75084	-81.12052	-64.90583	-67.48558
8.9E+08	-64.35258	-60.30784	-78.69232	-65.73581	-87.85594	-62.89299	-60.10317	-77.97498	-66.4707	-74.76926	-62.5483	-67.78615	-65.41592	-64.45935	-79.98645	-65.21136	-89.78306	-64.47214	-66.1355	-89.01734	-64.43147	-77.50369	-62.9105	-66.2038
9E+08	-66.29521	-61.09504	-78.71578	-65.38892	-80.58456	-62.01718	-60.01234	-77.04512	-64.86316	-78.81145	-60.86713	-67.18975	-65.34283	-64.71194	-78.8035	-65.04073	-80.10131	-65.06068	-63.6607	-76.68805	-65.21631	-72.49112	-62.61048	-64.85315
9.1E+08	-63.79682	-60.76115	-103.9225	-64.39168	-82.4496	-62.46738	-58.59418	-78.37109	-64.81391	-79.7356	-60.86152	-65.86432	-64.39672	-63.24177	-74.75281	-65.20527	-77.81058	-62.99984	-63.33859	-79.53864	-66.11124	-82.41935	-62.29941	-64.58686
9.2E+08	-63.58107	-60.08626	-79.80828	-64.27808	-81.11018	-61.30463	-59.62556	-85.3724	-65.81902	-75.32547	-60.51498	-65.76388	-63.79278	-62.96597	-75.89427	-65.36981	-81.74611	-63.61054	-63.55817	-80.68532	-64.8569	-80.56555	-62.2089	-64.74961
9.3E+08	-65.1628	-60.04198	-72.98628	-65.16391	-73.56993	-61.08691	-59.92252	-82.71209	-66.29654	-78.52329	-61.67485	-64.70806	-64.51971	-63.22486	-79.00814	-64.56454	-76.54633	-61.99577	-64.26775	-78.48063	-66.52042	-80.17502	-63.00949	-66.09695
