1E+07	-75.70158	-83.97211	-54.64542	-63.0641	-76.73261	-73.37393	-63.69809	-59.58428
2E+07	-71.48853	-77.09386	-49.63805	-68.94052	-72.83116	-74.58339	-62.80873	-63.15587
3E+07	-73.68192	-85.67717	-51.25085	-63.83968	-75.16344	-77.29178	-62.32838	-63.17821
4E+07	-78.38752	-80.01621	-51.59885	-59.05751	-82.70593	-74.20706	-60.3394	-78.80109
5E+07	-84.75694	-82.31252	-49.82494	-57.73579	-73.66372	-73.56709	-56.06918	-60.10381
6E+07	-74.15701	-71.98664	-49.72967	-54.29044	-71.71835	-77.16315	-53.20236	-57.7681
7E+07	-79.9332	-73.8124	-49.29626	-56.57459	-77.27614	-76.22603	-56.67942	-59.28089
8E+07	-77.09996	-70.59167	-52.18281	-56.76967	-80.60619	-71.09073	-57.79969	-68.49562
9E+07	-77.90813	-73.46638	-51.6827	-52.83723	-80.41589	-67.7187	-54.34187	-74.45084
1E+08	-64.19456	-68.94399	-51.31984	-53.58199	-68.24162	-65.44807	-54.36554	-67.53973
1.1E+08	-72.16714	-67.77303	-52.86373	-53.42313	-64.91535	-74.69646	-53.2739	-70.81964
1.2E+08	-77.30241	-70.75117	-53.61914	-51.3555	-74.31668	-81.01929	-53.72321	-67.49656
1.3E+08	-71.27535	-68.38306	-52.76371	-51.20694	-68.20982	-69.76535	-53.12893	-63.96746
1.4E+08	-65.28384	-69.3104	-51.95009	-49.41498	-69.17477	-74.83609	-50.22385	-59.20858
1.5E+08	-75.23611	-65.41615	-52.33987	-48.78406	-79.84311	-63.18611	-51.48243	-65.32159
1.6E+08	-77.55793	-67.15539	-52.08508	-47.52182	-74.85728	-65.44774	-51.07979	-66.07229
1.7E+08	-67.35937	-67.72192	-51.82729	-47.239	-68.07183	-66.04221	-52.11636	-70.23125
1.8E+08	-69.50488	-72.64763	-52.93789	-47.69836	-68.24578	-67.01302	-50.03136	-61.1697
1.9E+08	-65.49844	-72.35801	-51.773	-46.26187	-65.32744	-69.78919	-48.68253	-57.90378
2E+08	-81.76392	-65.17744	-52.42692	-46.92229	-66.80423	-65.24942	-49.47266	-62.76943
2.1E+08	-67.5337	-66.07961	-52.82471	-46.0146	-71.93584	-62.23874	-50.03565	-62.79726
2.2E+08	-70.70218	-70.10899	-54.00282	-46.0605	-69.48746	-68.82587	-49.57075	-67.5211
2.3E+08	-66.42358	-63.70668	-53.33879	-45.78931	-67.23905	-65.66059	-47.1032	-57.07578
2.4E+08	-67.43194	-78.24406	-51.28263	-45.0057	-66.29849	-67.52643	-45.74849	-57.04576
2.5E+08	-71.25164	-64.63796	-52.01242	-45.46576	-66.94509	-64.94369	-47.32323	-64.0106
2.6E+08	-71.5137	-67.68672	-49.75846	-45.34645	-62.25328	-63.19693	-47.68258	-64.46976
2.7E+08	-70.29601	-65.20351	-51.82979	-44.03389	-66.23669	-65.5952	-46.33752	-59.63073
2.8E+08	-67.23895	-64.68942	-50.39632	-43.76058	-70.69003	-61.35442	-45.52778	-55.90759
2.9E+08	-67.25176	-66.36252	-50.49514	-43.85929	-65.99809	-62.07537	-45.53063	-55.31245
3E+08	-70.09286	-65.46703	-49.00185	-43.2283	-62.31776	-60.57891	-46.05775	-58.1716
3.1E+08	-71.1639	-63.60738	-48.71093	-42.84465	-64.43617	-60.39088	-45.95425	-60.95497
3.2E+08	-65.35618	-65.73159	-50.28273	-41.96693	-64.73519	-65.97276	-44.02142	-56.42582
3.3E+08	-65.46461	-61.63161	-49.39666	-41.58821	-67.16875	-62.55731	-43.4687	-51.91711
3.4E+08	-64.89542	-62.4108	-47.30566	-41.26308	-64.32311	-61.81697	-43.70185	-52.38825
3.5E+08	-66.77246	-67.43518	-47.02134	-41.50426	-65.80048	-60.13063	-44.47281	-54.03688
3.6E+08	-61.17212	-63.71849	-47.76085	-40.74194	-63.06823	-64.10018	-43.99734	-54.1592
3.7E+08	-60.75785	-65.39212	-47.55897	-40.75646	-64.17397	-61.38844	-42.94242	-52.16527
3.8E+08	-67.356	-64.19772	-46.72946	-40.39208	-62.13097	-61.03346	-42.52424	-51.57188
3.9E+08	-63.68634	-66.28954	-45.80966	-39.99484	-63.09467	-61.36955	-43.13289	-53.38586
4E+08	-62.58613	-61.81792	-45.83187	-39.90773	-61.93752	-61.73946	-43.84599	-55.17963
4.1E+08	-64.34338	-60.25074	-46.84353	-39.50928	-60.24943	-59.12321	-42.78316	-53.43908
4.2E+08	-66.66596	-62.44918	-46.88998	-39.29336	-62.68108	-62.21608	-41.6435	-52.13331
4.3E+08	-63.21855	-62.25527	-45.12373	-39.66772	-63.19514	-60.13456	-41.37572	-52.80195
4.4E+08	-63.83652	-64.32594	-45.24357	-39.96066	-66.4388	-62.56338	-42.40153	-52.32216
4.5E+08	-60.53053	-62.25052	-45.51252	-39.44945	-59.81987	-61.44659	-42.68577	-52.70904
4.6E+08	-63.04956	-60.57064	-46.71219	-39.1868	-59.59017	-58.89908	-41.32186	-52.18977
4.7E+08	-62.49113	-61.72241	-47.0415	-38.97834	-64.56509	-61.26339	-40.8869	-51.74583
4.8E+08	-62.41756	-60.60859	-45.3344	-39.02561	-64.78538	-60.84351	-40.96572	-49.85756
4.9E+08	-60.1878	-62.51051	-43.53909	-38.71498	-61.73539	-60.68648	-41.24255	-49.72672
5E+08	-62.0236	-62.09702	-43.05068	-38.78833	-58.98021	-60.29887	-41.13858	-49.74619
5.1E+08	-59.79714	-61.85305	-44.29404	-38.513	-61.88606	-61.41343	-40.3145	-50.83939
5.2E+08	-61.42855	-61.63309	-45.15669	-38.34214	-61.44298	-61.04037	-40.05211	-49.258
5.3E+08	-61.76292	-62.9898	-43.60759	-37.8652	-60.94543	-61.46083	-40.44409	-49.95701
