1.1E+08	-73.7794	-86.13888	-79.59849	-71.52867	-79.69687	-76.28622	-82.65147	-85.25159	-84.00451	-89.10835	-99.21001	-70.66327	-76.24902	-73.88107	-87.08792	-82.82426	-70.66283	-70.36847	-70.96502	-77.02492	-73.62074	-70.22687	-76.79406	-74.82236	-71.38998	-70.26046	-86.68084	-79.67326	-94.65933	-73.27066	-78.5595	-75.17816
1.2E+08	-77.01042	-69.57834	-70.27673	-79.65168	-88.13632	-76.74573	-70.26034	-85.14809	-71.86524	-75.6323	-69.99877	-78.28992	-75.00807	-75.10215	-77.73046	-80.18653	-76.57008	-76.87153	-75.14201	-76.69983	-71.72409	-77.41559	-71.48038	-70.72139	-79.55396	-85.84992	-88.77966	-77.10278	-94.23169	-82.21565	-86.29839	-76.882
1.3E+08	-80.02514	-70.70818	-84.60506	-80.68182	-78.37512	-71.86942	-74.73627	-73.22726	-83.01342	-79.77411	-83.15095	-76.15179	-84.10364	-74.10812	-78.6851	-81.54412	-72.43753	-75.65081	-88.53596	-88.7668	-74.14751	-86.624	-76.99304	-76.29842	-80.59966	-88.95638	-90.71107	-85.81367	-80.95849	-75.07168	-73.96374	-78.74257
1.4E+08	-76.60305	-82.06421	-71.26496	-76.05189	-76.62066	-82.05581	-85.28123	-72.23495	-74.22536	-76.51347	-83.03456	-77.06519	-74.9312	-77.48906	-76.22406	-76.71637	-69.09501	-75.49603	-73.45392	-85.38548	-70.91282	-87.28783	-91.27998	-83.53345	-71.94392	-82.04704	-74.14445	-75.48634	-82.77188	-79.2058	-73.72102	-76.50416
1.5E+08	-76.49817	-74.97719	-70.20027	-84.13686	-73.14146	-73.98573	-77.46611	-73.8409	-76.96738	-76.31825	-81.14262	-74.89047	-81.50754	-69.39389	-73.13747	-83.966	-94.39534	-72.2672	-80.52754	-78.2047	-71.34516	-83.0521	-91.06309	-74.52883	-68.72036	-84.88435	-75.95618	-74.31409	-79.06461	-82.94273	-82.03332	-77.2532
1.6E+08	-80.66074	-79.93334	-83.86383	-70.72473	-80.12433	-93.15208	-80.02731	-71.83074	-69.82846	-71.73406	-73.22801	-78.33878	-74.60077	-75.61318	-73.43511	-80.19957	-93.10815	-93.98811	-77.50078	-77.48459	-71.3331	-81.11234	-78.1714	-76.37819	-75.0582	-80.75759	-81.0105	-86.31255	-73.6509	-75.79424	-78.06222	-80.88275
1.7E+08	-85.44058	-90.79643	-74.89783	-75.86953	-75.02666	-76.8282	-69.25353	-78.24132	-77.10709	-72.6254	-80.75681	-74.68349	-75.38212	-73.29423	-72.15282	-84.70947	-83.76563	-76.21143	-86.21254	-73.71083	-73.00362	-82.5151	-71.11314	-85.27968	-79.5947	-77.63071	-69.14643	-71.30517	-72.76279	-73.39987	-88.50368	-75.06128
1.8E+08	-72.98579	-82.26472	-70.78667	-77.28598	-80.21649	-72.44051	-80.81801	-77.73404	-80.07019	-70.54323	-94.60222	-81.18872	-78.59317	-73.22243	-77.43192	-81.65298	-78.49489	-77.32948	-75.98417	-77.81785	-80.82597	-74.90179	-82.92714	-76.15997	-69.89728	-72.72723	-74.21227	-71.16352	-82.27246	-72.17304	-86.00556	-72.93771
1.9E+08	-76.71387	-76.41299	-83.41377	-82.74586	-74.81092	-81.26822	-70.78341	-73.07414	-82.53549	-76.13864	-76.74194	-71.53272	-75.20931	-86.11434	-86.25932	-74.35976	-73.23569	-74.05605	-82.44582	-81.3858	-80.05425	-76.40346	-75.71863	-69.13483	-70.95503	-88.68623	-74.00275	-88.92453	-83.40662	-79.46399	-81.80472	-84.84967
2E+08	-77.22153	-77.89108	-77.13529	-72.4711	-81.53149	-77.56155	-76.71735	-73.50703	-71.32079	-75.13869	-89.04869	-69.47673	-76.54046	-79.842	-73.46062	-77.04934	-76.68882	-76.2732	-70.19034	-72.93591	-81.28014	-70.86542	-89.74277	-80.2349	-80.91267	-80.25774	-75.21727	-78.76532	-76.58067	-84.42616	-74.92408	-90.31818
2.1E+08	-71.84666	-73.56669	-71.73185	-77.11223	-74.99464	-73.93095	-71.91005	-85.06028	-73.71059	-70.4613	-70.52413	-74.0474	-77.69834	-73.30123	-75.9119	-93.3265	-76.77242	-75.98131	-76.81601	-74.00545	-80.00645	-73.49073	-80.83438	-79.03593	-72.89986	-70.48833	-72.82203	-70.79206	-69.98853	-76.83524	-70.43359	-70.51471
2.2E+08	-71.23201	-74.96652	-79.00276	-78.33694	-79.14378	-73.91688	-72.40401	-81.67844	-69.32526	-75.92624	-74.44005	-71.8251	-89.73067	-78.88477	-82.7733	-81.03415	-77.56123	-89.175	-72.06505	-76.81985	-80.64271	-75.99251	-74.31392	-91.99268	-78.97719	-79.68223	-78.05879	-76.93818	-77.06531	-76.67348	-72.78651	-74.59792
2.3E+08	-70.56932	-80.75993	-74.65188	-90.1143	-92.34024	-73.89739	-73.07066	-75.87395	-90.62169	-92.79095	-78.42603	-70.6836	-79.05961	-75.54041	-67.6703	-69.3033	-88.75304	-78.29728	-71.15167	-79.09245	-75.83234	-84.34333	-74.48744	-82.32539	-73.26378	-72.84068	-75.49428	-71.72252	-75.57336	-77.61392	-82.31461	-74.57431
2.4E+08	-80.47797	-75.6738	-75.85052	-76.6284	-74.28236	-73.01485	-77.73403	-73.70692	-78.60625	-70.16302	-77.27855	-73.71289	-69.11675	-79.5834	-72.30084	-73.81431	-77.79837	-68.55102	-69.60081	-73.75007	-80.01099	-76.41978	-72.73315	-66.86367	-78.22753	-83.2858	-70.86702	-73.44838	-77.78062	-72.00767	-71.73	-81.0527
2.5E+08	-73.78909	-79.96155	-69.84032	-83.34969	-78.31307	-75.82278	-73.98407	-79.93172	-71.85371	-75.82567	-69.75209	-73.83675	-75.15044	-70.46651	-72.79912	-80.03623	-78.10323	-84.28214	-78.43134	-69.48029	-79.95942	-96.09863	-82.14759	-75.83353	-84.16734	-80.33113	-76.47601	-86.77663	-79.46759	-75.01295	-76.55824	-82.0169
2.6E+08	-81.36496	-72.7094	-70.30639	-82.53	-78.67206	-72.594	-80.57313	-82.10776	-72.13548	-77.51752	-72.59368	-79.0022	-71.29364	-73.16268	-76.54372	-79.40814	-81.27946	-73.79148	-75.27296	-71.48678	-83.02535	-79.10108	-74.27234	-87.37357	-91.43843	-72.62922	-74.93352	-82.58923	-83.18076	-85.02319	-71.07854	-79.20645
2.7E+08	-80.12169	-76.88831	-75.68697	-77.08729	-70.02782	-90.38725	-69.33945	-76.90225	-69.80994	-73.02785	-77.23891	-78.27671	-82.7662	-71.89435	-79.91792	-74.18333	-73.83427	-75.72066	-74.66933	-76.74731	-68.1137	-96.49066	-75.57922	-74.82627	-76.00271	-75.00266	-73.29128	-85.84549	-82.78805	-76.75483	-83.28796	-81.75279
2.8E+08	-80.09248	-78.66415	-92.1202	-70.56741	-77.84135	-72.41869	-89.57073	-75.13383	-73.0365	-71.57256	-78.53552	-71.34591	-85.05424	-88.61889	-85.95925	-79.37613	-86.36916	-80.02272	-68.19482	-83.52124	-83.25073	-80.66132	-81.07886	-69.36758	-77.09866	-80.0018	-72.81508	-78.69296	-73.67244	-73.69175	-85.58124	-75.24979
2.9E+08	-74.04465	-72.91374	-80.22783	-72.13544	-72.0137	-70.09482	-71.92085	-70.15062	-84.32188	-71.93437	-74.84254	-71.1423	-78.37472	-80.77554	-73.90669	-70.77406	-69.27541	-72.72893	-74.53971	-83.34267	-71.95135	-73.46107	-75.33199	-78.56342	-76.412	-76.26129	-77.54478	-75.47061	-83.39295	-80.32449	-90.47597	-75.70322
3E+08	-80.43	-82.10489	-77.74739	-78.10756	-75.60713	-74.26604	-73.58351	-70.1241	-75.16872	-79.84183	-80.99212	-82.81026	-79.72768	-70.701	-74.53722	-72.87804	-82.91689	-73.7198	-75.34702	-82.75194	-86.08674	-73.20844	-71.6888	-72.2235	-72.10653	-69.02873	-86.27228	-72.68251	-84.48635	-73.64153	-73.59416	-75.49664
3.1E+08	-71.62183	-70.96091	-83.98849	-74.98469	-72.69701	-73.37414	-89.94131	-77.08707	-73.22704	-78.85107	-73.96211	-69.7614	-75.58503	-73.22959	-68.96038	-76.23897	-79.19649	-71.89902	-84.32885	-95.35225	-73.93577	-81.11221	-78.68494	-71.55301	-71.31163	-84.4021	-79.83865	-69.44722	-71.97887	-74.15612	-66.38465	-72.86967
3.2E+08	-77.62824	-78.81918	-76.15378	-77.91077	-76.00822	-73.29238	-88.84277	-80.009	-75.78132	-71.08192	-75.80042	-75.06776	-83.80742	-89.34788	-85.15947	-73.32706	-72.98586	-76.9423	-79.35149	-73.7177	-86.86852	-89.29306	-75.24619	-80.26198	-68.99175	-74.16978	-71.227	-72.66068	-80.68661	-74.05973	-78.78314	-64.4306
3.3E+08	-78.78566	-75.60537	-83.43624	-75.0203	-85.14687	-73.73127	-79.91255	-81.64365	-81.74734	-75.074	-80.19997	-74.82751	-71.17738	-77.56814	-72.01819	-70.52917	-76.56122	-73.2131	-71.34195	-83.408	-84.66488	-80.80934	-75.6152	-75.87041	-76.70971	-84.45609	-73.2168	-90.27373	-70.93179	-73.92959	-76.62032	-75.48521
3.4E+08	-70.55677	-70.34294	-73.06828	-75.9057	-77.70264	-78.55533	-93.40457	-74.9183	-80.25567	-76.48132	-82.96593	-81.47522	-69.81349	-74.3577	-73.11698	-81.18766	-78.34536	-75.86179	-79.31968	-79.72394	-71.03225	-82.90311	-85.98691	-74.42531	-85.01835	-80.32364	-69.52003	-86.59419	-73.91196	-75.24995	-71.27648	-77.99083
3.5E+08	-75.7878	-76.40811	-72.89023	-74.66199	-80.02327	-82.58414	-86.05412	-75.99362	-103.8796	-78.06924	-71.2816	-69.96124	-76.43719	-72.91805	-87.44081	-76.24117	-84.16118	-73.85448	-70.29628	-77.05464	-88.92329	-86.35217	-72.09571	-74.76044	-80.57478	-72.71163	-72.84428	-82.9369	-72.72382	-81.02763	-69.50407	-76.02754
3.6E+08	-70.48988	-75.73844	-75.75507	-76.49483	-81.69739	-74.65297	-72.249	-73.89166	-70.99246	-70.46003	-69.71776	-79.45865	-78.93448	-85.47569	-93.58664	-73.45177	-80.24323	-73.67532	-85.16174	-81.42676	-75.57769	-75.3403	-72.75328	-79.69376	-78.9159	-81.26465	-76.00341	-84.12753	-90.08253	-77.86676	-81.30421	-67.85822
3.7E+08	-72.57526	-76.07104	-76.49583	-85.89861	-73.34486	-71.22975	-79.11774	-72.49165	-81.49156	-76.103	-83.8058	-76.60037	-77.95531	-70.34049	-78.95333	-85.56203	-77.4417	-67.34399	-72.74618	-69.98186	-76.09965	-92.16864	-81.87547	-77.00311	-84.82715	-76.57885	-75.36431	-76.58128	-75.73022	-82.36939	-84.85333	-100.083
3.8E+08	-78.44419	-73.42299	-71.28983	-80.02999	-74.83855	-80.80314	-82.98878	-74.39969	-75.94097	-75.40995	-85.56096	-78.57084	-79.34937	-77.47783	-81.79363	-72.37116	-79.52221	-74.66305	-79.16409	-76.07538	-72.49706	-70.39496	-78.40463	-77.15618	-75.33634	-75.07899	-79.35227	-69.51428	-76.18549	-77.58714	-67.9565	-75.82429
3.9E+08	-74.71061	-90.48419	-77.8185	-85.21445	-77.05304	-71.10114	-90.92514	-71.6345	-79.70232	-76.73215	-74.11358	-69.63074	-85.17745	-79.64187	-69.17612	-74.96894	-75.01433	-77.45266	-77.57558	-83.09026	-79.73054	-75.66741	-74.33185	-76.89902	-87.20741	-82.44313	-81.54487	-74.00925	-75.42146	-72.42191	-70.14423	-69.33191
4E+08	-68.59145	-96.67017	-75.85869	-78.11177	-79.16498	-73.55611	-70.09962	-70.54195	-75.15732	-76.61302	-88.11282	-69.624	-90.28434	-70.37717	-72.60052	-71.11858	-73.27377	-71.79285	-74.74911	-77.69671	-73.30402	-87.87839	-83.35619	-73.50297	-81.5554	-84.67994	-77.59021	-70.88333	-82.0946	-84.78285	-74.27268	-80.76255
4.1E+08	-82.06847	-84.48666	-74.7164	-85.18655	-77.4136	-80.90051	-74.78985	-76.09695	-69.19337	-76.04636	-78.52822	-75.13171	-78.62186	-74.425	-70.6072	-79.93619	-78.4502	-71.7265	-70.99014	-70.08887	-79.19208	-76.64804	-75.93221	-84.45899	-78.33556	-75.08521	-72.00709	-80.3595	-85.19444	-78.46049	-75.26067	-70.46068
4.2E+08	-82.19025	-74.88303	-75.96761	-80.40073	-70.64697	-83.93729	-79.00539	-76.7145	-77.34288	-76.60475	-82.43044	-87.94891	-83.03616	-73.9603	-70.49038	-78.90589	-86.78802	-73.74371	-84.50027	-69.98555	-75.68983	-69.80692	-77.17461	-74.49835	-74.44567	-70.46639	-83.12992	-78.37012	-74.13734	-76.03581	-78.30344	-88.43271
4.3E+08	-75.47808	-75.51217	-81.86685	-77.39603	-73.65864	-81.82338	-77.00164	-82.23374	-70.98335	-86.04503	-71.65963	-74.40131	-68.22626	-72.50821	-76.95314	-72.5051	-73.87832	-70.65172	-71.21174	-78.86937	-78.44941	-82.36584	-75.29395	-81.32996	-82.22569	-71.38149	-69.948	-69.84402	-69.60528	-86.76234	-68.14934	-77.50542
4.4E+08	-76.19351	-73.78757	-73.48631	-83.97046	-74.12682	-75.36398	-68.9614	-81.00838	-88.03237	-71.49664	-77.22369	-77.93252	-72.55724	-70.63836	-71.9647	-80.76461	-77.14031	-71.84808	-81.8655	-74.2039	-81.21931	-69.15201	-86.12659	-72.48018	-72.95605	-75.01398	-76.79739	-77.7686	-72.80198	-79.84271	-86.49815	-71.52448
4.5E+08	-87.80854	-75.33627	-89.44795	-74.26389	-74.32513	-91.10143	-72.55322	-79.90897	-74.89242	-79.57679	-71.99745	-75.63823	-75.2617	-72.13354	-71.53304	-78.53493	-77.27137	-75.28355	-76.76194	-69.77192	-85.55442	-75.26948	-80.36349	-70.00601	-81.44584	-75.19537	-79.25575	-77.45652	-72.96864	-77.7415	-79.62493	-75.20741
4.6E+08	-82.85245	-81.03372	-80.20097	-83.49802	-81.68723	-69.30231	-80.22136	-69.15904	-73.11383	-79.84991	-74.53996	-72.66618	-76.48299	-80.20602	-76.98708	-81.07072	-73.64201	-77.944	-86.12511	-82.90832	-70.50118	-87.84093	-89.34837	-75.64654	-67.56196	-68.71984	-74.70998	-75.18914	-81.53075	-80.00667	-77.52155	-82.96469
4.7E+08	-78.54671	-78.56782	-76.22811	-77.13748	-75.28514	-85.95033	-81.85818	-70.25597	-77.44836	-70.84642	-86.04531	-67.9931	-74.31388	-73.02911	-75.34618	-83.73935	-85.31968	-89.11263	-75.12559	-88.01132	-72.29212	-77.33891	-75.01935	-76.04965	-80.50414	-77.50516	-75.66759	-75.32438	-81.31611	-80.52726	-71.66769	-78.44004
4.8E+08	-73.57233	-75.92573	-71.55427	-74.19151	-70.86004	-78.37077	-81.361	-86.52461	-75.22699	-68.40482	-74.61495	-69.51363	-73.55527	-78.66685	-74.59996	-85.28072	-75.28426	-74.81909	-71.38106	-76.58241	-82.64284	-85.54408	-86.72902	-85.37083	-71.12837	-73.11467	-88.21342	-73.37973	-75.62215	-84.1837	-67.25693	-77.38867
4.9E+08	-70.98766	-75.09736	-88.76687	-84.0797	-71.76202	-81.41666	-83.39136	-78.22976	-72.39081	-75.04691	-72.41714	-71.75134	-91.05053	-72.84206	-76.80765	-75.83399	-76.71342	-72.51527	-73.8148	-71.1818	-78.16961	-83.95244	-89.37874	-73.1388	-76.89056	-77.3368	-69.66171	-82.49241	-74.97086	-76.74003	-80.01945	-88.8642
5E+08	-69.55909	-88.84749	-72.62038	-83.87167	-74.60217	-75.47166	-83.37437	-76.51447	-75.60698	-88.02722	-71.00649	-71.41367	-72.71723	-76.05086	-72.18748	-72.88444	-79.34647	-80.86372	-78.38933	-80.32846	-88.66685	-82.12988	-68.85207	-75.54009	-79.53933	-71.53283	-69.42124	-69.2909	-72.27322	-72.83065	-72.44579	-69.20499
5.1E+08	-76.66882	-80.99014	-71.90549	-82.36505	-79.10643	-70.29506	-90.11352	-73.58788	-69.94897	-75.03915	-77.3111	-80.05454	-72.70853	-72.29603	-70.36006	-78.41068	-72.52433	-84.93012	-71.76073	-74.71421	-77.26018	-81.24509	-74.43806	-74.9038	-76.25124	-81.87387	-77.8223	-85.53341	-74.59608	-73.47495	-72.14714	-73.88503
5.2E+08	-70.34844	-78.05611	-78.62491	-75.82627	-73.41503	-72.09982	-73.56747	-76.3919	-68.78848	-78.54902	-75.57306	-80.66412	-72.03733	-74.70937	-75.08147	-70.2991	-72.05908	-76.73671	-79.12562	-75.40726	-69.89373	-71.88776	-78.561	-72.3057	-76.67331	-72.36915	-72.71436	-72.87653	-81.21587	-83.11546	-75.02687	-71.68528
5.3E+08	-83.40865	-78.6395	-89.99332	-72.78714	-75.72575	-75.94803	-72.45852	-79.37196	-75.76428	-80.67054	-78.82682	-94.02167	-70.96764	-95.65497	-71.4618	-74.33823	-80.61752	-72.27732	-83.9389	-75.56336	-80.97291	-80.98674	-74.41382	-73.53423	-80.15011	-74.74199	-74.24758	-87.64928	-75.89314	-75.21497	-70.52161	-64.1714
5.4E+08	-81.05162	-81.25392	-75.88108	-78.88336	-74.8272	-78.85696	-69.57866	-79.2357	-73.69608	-74.94244	-78.22452	-68.76475	-81.98852	-73.52875	-73.35609	-77.37593	-76.28781	-79.24019	-79.35562	-76.89272	-81.48032	-80.04774	-77.28273	-73.00838	-75.72476	-75.74107	-70.0573	-75.17181	-75.33922	-74.28942	-79.51333	-75.72888
5.5E+08	-74.09345	-74.78851	-68.39698	-72.96804	-83.59954	-74.68238	-70.9302	-82.03122	-74.78178	-78.32216	-73.83205	-69.17939	-82.20885	-79.41602	-68.32933	-74.87355	-71.77766	-69.95139	-93.42256	-71.85873	-77.18896	-78.57201	-75.01888	-75.85683	-84.52839	-70.49493	-69.83548	-88.38676	-73.06284	-73.08807	-81.90108	-83.14024
5.6E+08	-78.02398	-81.7227	-71.59268	-74.34184	-75.16864	-84.53911	-80.45346	-82.30844	-73.23335	-78.23737	-82.31963	-70.84945	-78.89119	-72.7083	-81.04414	-74.90084	-87.3764	-80.30849	-71.74988	-71.80792	-69.72228	-73.4305	-74.99077	-72.80409	-78.26646	-80.11662	-71.41447	-80.48216	-72.47356	-91.11286	-65.49976	-69.03918
5.7E+08	-76.20348	-89.69666	-74.9256	-78.29922	-105.0856	-88.50349	-75.08552	-72.85387	-73.75863	-81.72989	-85.47144	-70.20428	-73.96672	-69.58284	-75.18018	-77.49201	-72.2412	-75.62697	-77.9852	-69.87083	-75.34656	-72.94301	-79.83106	-71.21848	-67.91347	-74.58268	-74.93313	-69.66571	-85.83581	-83.70097	-76.81268	-76.13432
5.8E+08	-70.52078	-70.67581	-76.11402	-81.26697	-73.42473	-78.01379	-73.77354	-70.69466	-68.21264	-74.54015	-72.44235	-69.77045	-78.60364	-82.28542	-70.57653	-71.97804	-69.689	-75.65609	-71.32401	-70.36935	-77.65883	-88.582	-72.17816	-80.40054	-82.54989	-75.38358	-76.01371	-72.08414	-80.48807	-88.72987	-71.07973	-69.71217
5.9E+08	-94.31706	-73.20701	-77.18162	-79.93556	-76.56846	-71.94867	-80.40688	-83.63343	-71.69221	-70.68496	-77.93581	-79.44349	-75.01923	-73.89521	-70.33993	-71.94888	-71.62756	-70.32281	-73.7078	-79.30324	-76.72504	-89.36717	-76.71487	-87.50312	-70.60575	-85.49396	-71.7377	-75.06006	-86.76635	-81.10831	-72.58178	-70.53938
6E+08	-85.5365	-74.78866	-82.33781	-70.65411	-75.76692	-78.62154	-81.64923	-81.46606	-75.39067	-72.02179	-74.07314	-77.48088	-70.81098	-79.02531	-66.81188	-69.36341	-79.32565	-82.49874	-70.67641	-76.46788	-75.13612	-84.04886	-80.48941	-76.42329	-81.5493	-82.18797	-82.12719	-74.73703	-72.3065	-73.62505	-72.32745	-75.25241
6.1E+08	-78.98997	-77.98936	-87.38845	-75.76593	-86.94114	-81.53695	-81.20195	-79.10912	-81.69941	-73.13772	-69.51934	-66.45403	-78.04598	-89.30057	-69.446	-82.89961	-76.76463	-79.16355	-73.47105	-74.15087	-71.86694	-73.02215	-74.42402	-76.99643	-77.67593	-73.00697	-75.25829	-73.38828	-73.74381	-75.7397	-70.39745	-77.61906
6.2E+08	-77.73569	-80.67428	-70.69633	-73.41464	-86.84845	-68.27757	-72.87846	-73.29776	-74.72806	-76.62904	-76.15315	-69.07304	-81.96548	-70.11858	-83.09258	-71.35062	-77.54456	-75.95631	-73.5616	-79.38744	-71.69167	-78.48647	-73.06045	-70.59042	-76.54901	-67.326	-74.42537	-75.29801	-67.93945	-70.95853	-65.78363	-78.03044
6.3E+08	-72.85284	-88.69552	-82.42211	-71.60949	-70.67992	-89.11845	-82.35123	-75.07473	-73.54293	-73.41937	-71.63885	-70.34241	-78.13315	-81.43488	-71.3646	-79.50578	-77.16476	-74.52428	-93.64025	-73.68127	-72.36166	-71.25709	-71.76118	-80.65225	-79.72805	-71.63435	-75.73293	-74.32721	-73.71412	-79.17153	-71.2478	-68.27115
6.4E+08	-73.64161	-88.02138	-71.52175	-72.47882	-82.17029	-75.31946	-73.33327	-77.98231	-71.13811	-75.76701	-70.44596	-69.48625	-92.4995	-71.8181	-71.49583	-83.66634	-72.71191	-84.78922	-76.46878	-85.2352	-71.20033	-84.46384	-78.79121	-85.25596	-73.53866	-69.07228	-82.23827	-74.16708	-74.15784	-72.1424	-73.37318	-75.67776
6.5E+08	-74.69713	-78.41745	-75.19711	-82.25475	-73.85636	-84.34375	-69.12908	-78.34003	-72.94404	-87.15289	-79.30118	-64.87314	-70.11111	-77.50742	-70.11687	-70.14396	-77.74715	-71.30429	-73.16948	-71.31621	-69.77895	-77.60785	-83.8244	-72.9614	-84.85688	-76.6897	-72.17005	-71.48731	-72.91644	-73.87328	-78.45724	-81.9482
6.6E+08	-77.14593	-82.28156	-74.5434	-73.54747	-77.27716	-72.49707	-73.53437	-73.75131	-77.04324	-79.12076	-71.35133	-67.17017	-76.22868	-72.27133	-70.73087	-78.72124	-69.34947	-73.32874	-72.77412	-88.50399	-78.51875	-82.64541	-75.9631	-76.93327	-70.7721	-76.39071	-76.632	-78.18127	-76.34046	-70.63674	-76.95753	-67.95573
6.7E+08	-76.33007	-77.43434	-76.24425	-77.90352	-75.18513	-74.13285	-92.89192	-80.17618	-75.92983	-86.48163	-78.09356	-70.84983	-85.08862	-76.63212	-70.06656	-74.26204	-71.80499	-73.07003	-80.8358	-78.13328	-76.11787	-73.21502	-69.90826	-74.90826	-73.30389	-78.47993	-80.28893	-69.72442	-75.35106	-71.65932	-71.5469	-67.80888
6.8E+08	-76.75197	-77.6061	-78.72079	-92.59966	-82.31071	-69.42036	-75.25875	-74.21152	-77.00652	-73.97902	-76.00314	-68.23179	-77.58443	-83.28503	-74.77446	-67.65706	-69.31908	-73.08733	-72.87395	-74.01098	-79.0782	-73.43421	-71.4353	-75.35571	-75.10326	-71.66476	-69.45184	-74.04346	-72.83982	-78.34582	-74.3918	-85.86731
6.9E+08	-82.90081	-83.38731	-71.91053	-80.55196	-75.81119	-74.76944	-71.8492	-73.24502	-73.20296	-76.92103	-76.93973	-74.67525	-77.4164	-82.39178	-73.89475	-70.32729	-75.504	-78.18477	-72.25694	-73.74264	-79.0272	-76.36128	-81.67808	-77.81847	-72.56837	-73.97565	-72.24684	-72.76864	-90.97807	-74.65111	-72.78466	-69.18261
7E+08	-73.37046	-72.33762	-77.01201	-86.27578	-71.4225	-72.39247	-83.785	-82.33125	-74.57177	-76.47733	-84.57385	-74.59248	-79.92467	-72.52837	-69.76996	-74.85556	-89.33501	-78.13018	-77.68032	-76.80468	-74.16478	-76.33911	-77.50609	-72.31689	-70.83083	-85.5341	-78.67172	-68.4593	-76.66248	-82.6537	-80.0172	-88.46347
