1E+07	-11.57084	-11.55228	-11.57887	-11.63648	-11.39249	-11.56029	-11.53055	-11.49313
2E+07	-9.741077	-9.582277	-9.742023	-9.622038	-9.398119	-9.504499	-9.542687	-9.499936
3E+07	-11.32208	-11.08054	-11.39639	-10.95591	-10.8735	-10.94428	-11.04406	-11.05972
4E+07	-19.48199	-19.18148	-20.02571	-18.61648	-19.00095	-18.97613	-19.19437	-19.45464
5E+07	-18.26318	-18.15718	-17.58054	-19.35523	-18.0371	-18.26155	-17.91262	-17.86009
6E+07	-11.0596	-11.01747	-10.95662	-11.35324	-10.78711	-10.96352	-10.82309	-10.80251
7E+07	-10.08549	-10.06592	-10.22051	-10.19327	-9.864052	-10.02679	-9.920816	-9.923767
8E+07	-13.44626	-13.24484	-13.77279	-13.2758	-13.13854	-13.40503	-13.19208	-13.24424
9E+07	-25.40971	-26.42664	-26.06262	-29.99848	-25.67516	-25.79006	-25.43796	-26.03361
1E+08	-13.46161	-14.2889	-13.72456	-14.6061	-13.9546	-13.85895	-13.96235	-14.0331
1.1E+08	-9.961866	-10.31239	-10.14958	-10.4418	-10.0417	-10.15099	-10.08958	-10.17964
1.2E+08	-10.73773	-10.77788	-10.95063	-10.88411	-10.70269	-10.85153	-10.75427	-10.87127
1.3E+08	-17.06744	-16.30223	-17.25422	-16.58821	-16.6953	-16.86099	-16.6726	-16.92379
1.4E+08	-19.12743	-21.65915	-18.99561	-21.77284	-19.66656	-20.00521	-19.69845	-19.28553
1.5E+08	-11.46666	-12.1644	-11.4926	-12.27155	-11.74426	-11.81892	-11.85073	-11.72101
1.6E+08	-9.917708	-10.0587	-9.897611	-10.14694	-9.822333	-9.87795	-9.87095	-9.823159
1.7E+08	-12.32455	-11.93922	-12.40095	-12.05513	-12.09519	-12.01205	-12.0711	-12.03052
1.8E+08	-21.25397	-20.56421	-21.45994	-21.60085	-21.68803	-20.88985	-21.43154	-21.19099
1.9E+08	-15.12591	-16.34505	-14.73362	-16.68228	-15.00061	-15.04361	-15.18783	-15.1021
2E+08	-10.5588	-10.8067	-10.3108	-11.01636	-10.45458	-10.45973	-10.62513	-10.57738
2.1E+08	-10.33218	-10.21346	-10.19502	-10.32794	-10.05664	-10.1469	-10.12756	-10.14125
2.2E+08	-14.53119	-13.87442	-14.55823	-14.02261	-14.41247	-14.37844	-14.16852	-14.21053
2.3E+08	-20.97559	-23.16764	-20.74061	-25.55173	-21.90249	-20.93621	-21.4982	-21.45661
2.4E+08	-12.27004	-13.3246	-12.43146	-13.29774	-12.29223	-12.32633	-12.41707	-12.47433
2.5E+08	-9.703413	-10.14371	-9.867489	-10.14562	-9.757936	-9.863949	-9.969778	-9.975419
2.6E+08	-10.89377	-10.82621	-10.98194	-10.79993	-10.78897	-10.85252	-10.82541	-10.95035
2.7E+08	-17.59739	-16.58195	-17.56773	-16.83107	-17.79513	-17.10549	-17.14304	-17.54197
2.8E+08	-16.16673	-18.60199	-16.05475	-19.72273	-16.58371	-16.69381	-17.09785	-17.15376
2.9E+08	-10.45758	-11.29356	-10.51579	-11.43683	-10.47329	-10.67444	-10.76061	-10.86068
3E+08	-9.384935	-9.675281	-9.540341	-9.908362	-9.411301	-9.600166	-9.742104	-9.785007
3.1E+08	-11.86993	-11.49793	-12.03555	-11.85521	-11.65266	-11.78476	-11.87435	-12.06443
3.2E+08	-20.49013	-19.97366	-20.20245	-21.29805	-21.23431	-19.68707	-20.35189	-20.62208
3.3E+08	-13.25841	-14.94228	-13.15077	-15.34123	-13.54765	-13.41656	-13.83669	-13.81578
3.4E+08	-9.569517	-10.02643	-9.631218	-10.19904	-9.562668	-9.615723	-9.772529	-9.779981
3.5E+08	-9.848653	-9.757239	-9.998246	-9.948119	-9.775177	-9.820916	-10.01011	-10.07867
3.6E+08	-13.88972	-13.25494	-14.15823	-13.55789	-13.93899	-13.81231	-14.04278	-13.95476
3.7E+08	-18.82055	-21.76183	-18.51748	-24.42972	-21.27173	-19.50571	-20.18902	-19.53754
3.8E+08	-11.25299	-12.71988	-11.40681	-12.89483	-11.60813	-11.54758	-11.59527	-11.65972
3.9E+08	-9.131692	-9.611522	-9.389131	-9.571045	-9.105699	-9.201299	-9.127589	-9.338305
4E+08	-10.52901	-10.50115	-10.94757	-10.2958	-10.51761	-10.48503	-10.41252	-10.87502
4.1E+08	-16.36904	-15.7429	-17.02063	-15.50877	-16.84761	-16.08549	-16.02061	-17.26441
4.2E+08	-15.99451	-18.53877	-15.36667	-20.4733	-16.88017	-15.96444	-16.36882	-16.62728
4.3E+08	-10.08337	-11.07535	-10.06093	-11.57319	-10.33863	-10.15406	-10.227	-10.36173
4.4E+08	-8.866217	-9.237677	-9.140504	-9.548089	-9.103452	-9.010571	-8.93179	-9.197641
4.5E+08	-11.34677	-11.04644	-11.9428	-11.40866	-11.79552	-11.57359	-11.35233	-11.88422
4.6E+08	-19.11654	-18.38921	-19.2528	-20.79234	-21.39863	-18.93967	-19.63211	-20.34081
4.7E+08	-13.32987	-15.39008	-12.75632	-16.54279	-13.99249	-12.96876	-14.22385	-13.4204
4.8E+08	-9.207414	-9.976254	-9.222316	-10.50018	-9.594673	-9.052258	-9.691783	-9.384823
4.9E+08	-9.104775	-9.083513	-9.360336	-9.714495	-9.426407	-8.877073	-9.402421	-9.31895
5E+08	-13.23194	-11.78507	-13.62427	-13.06008	-13.71643	-12.47288	-13.31165	-13.36589
5.1E+08	-19.34608	-21.14372	-18.45505	-24.61877	-21.53172	-19.4269	-20.35859	-19.24485
5.2E+08	-11.38297	-13.86255	-11.26647	-13.10828	-11.6601	-11.76941	-11.75362	-11.39967
5.3E+08	-8.821555	-9.84567	-9.072443	-9.497869	-8.852357	-8.927518	-8.931434	-8.909312
5.4E+08	-9.70922	-9.960553	-10.30058	-9.801618	-9.538328	-9.61681	-9.627971	-9.879321
5.5E+08	-15.3936	-14.51929	-16.93963	-14.69232	-15.23138	-14.93736	-15.03009	-15.92676
5.6E+08	-17.03394	-20.23242	-15.9402	-19.82947	-19.38247	-17.04184	-17.94142	-16.70193
5.7E+08	-10.31521	-11.35846	-10.06475	-11.08512	-10.95492	-10.40165	-10.62353	-10.07587
5.8E+08	-8.767065	-9.024607	-8.9529	-8.885626	-9.039451	-8.833527	-8.872597	-8.635005
5.9E+08	-10.62576	-10.12803	-11.29303	-10.08401	-10.66927	-10.69624	-10.52626	-10.57518
6E+08	-18.34513	-16.41765	-18.85141	-16.6039	-19.08434	-18.12067	-17.8029	-18.54935
6.1E+08	-13.78666	-18.14195	-12.97825	-18.04661	-16.14976	-14.08605	-15.60174	-14.23494
6.2E+08	-9.178518	-10.66966	-9.13491	-10.76578	-10.24186	-9.415065	-10.15733	-9.372375
6.3E+08	-8.666152	-9.19829	-9.047078	-9.439357	-9.313468	-8.850543	-9.437394	-8.902773
6.4E+08	-11.65956	-11.31217	-12.79698	-11.88609	-12.15314	-11.84002	-12.64475	-12.13004
6.5E+08	-19.64126	-20.28081	-20.10088	-22.78873	-21.83256	-19.9073	-21.54975	-20.13651
6.6E+08	-11.92403	-14.98832	-11.4838	-14.12148	-13.21545	-12.36517	-12.3736	-11.86167
6.7E+08	-8.608363	-9.97274	-8.753725	-9.519861	-9.484209	-9.05193	-9.01259	-8.737028
6.8E+08	-8.840429	-9.567991	-9.441591	-9.2689	-9.752148	-9.430911	-9.296135	-9.218666
6.9E+08	-12.89729	-13.26031	-14.37514	-12.97919	-14.5551	-14.02081	-13.76263	-14.01306
7E+08	-18.16973	-24.32239	-16.87463	-23.88692	-21.252	-17.04333	-19.68278	-18.17386
7.1E+08	-10.93828	-12.46282	-10.44495	-12.3447	-11.38662	-10.22027	-11.26792	-10.47024
7.2E+08	-8.729034	-9.178541	-8.838496	-9.140657	-9.091629	-8.310708	-8.965095	-8.473289
7.3E+08	-9.999159	-9.602895	-10.58867	-9.736946	-10.31919	-9.5748	-10.08172	-9.855946
7.4E+08	-16.23059	-14.44524	-17.6764	-15.08979	-17.27975	-15.64844	-16.44034	-16.67299
7.5E+08	-15.44646	-19.79917	-14.50202	-19.82193	-17.27485	-15.98687	-16.99537	-15.43797
7.6E+08	-9.780603	-11.16951	-9.697319	-11.00975	-10.34792	-9.91191	-10.37872	-9.554019
7.7E+08	-8.66808	-9.002448	-9.079632	-8.998004	-9.085984	-8.721502	-9.0424	-8.484926
7.8E+08	-10.97163	-10.30933	-12.07273	-10.64298	-11.36833	-10.97079	-11.1779	-10.86133
7.9E+08	-19.26492	-17.11654	-20.02455	-18.69213	-20.624	-18.20438	-19.25561	-18.94111
8E+08	-13.53883	-16.93899	-12.60892	-15.90448	-14.23888	-12.80835	-14.25519	-12.95832
8.1E+08	-9.216761	-10.39429	-9.364657	-9.913044	-9.654597	-8.946446	-9.78002	-8.931824
8.2E+08	-8.964268	-9.17021	-9.801731	-9.007563	-9.42542	-8.794731	-9.444057	-8.794042
8.3E+08	-12.54514	-11.5408	-14.61639	-11.79609	-13.21554	-12.31394	-12.99663	-12.53607
8.4E+08	-19.38449	-21.59458	-18.14694	-22.47373	-22.26189	-18.83636	-22.43895	-19.79551
8.5E+08	-11.31776	-14.55679	-10.75273	-13.38675	-11.995	-11.31711	-12.55815	-11.30468
8.6E+08	-8.603531	-9.766985	-8.82731	-9.265385	-9.03427	-8.638872	-9.434357	-8.582893
8.7E+08	-9.255748	-9.406879	-10.16524	-9.23508	-9.761656	-9.319983	-9.995128	-9.298619
8.8E+08	-14.08505	-12.99388	-16.45998	-13.31938	-15.25331	-14.19314	-15.23396	-14.52992
8.9E+08	-17.44792	-22.84229	-15.50485	-21.37307	-19.11823	-16.36471	-19.73161	-16.78064
9E+08	-10.63543	-12.55367	-9.966509	-11.53237	-10.73455	-10.06161	-11.3605	-10.10525
9.1E+08	-8.980603	-9.4186	-9.039511	-8.791818	-8.849648	-8.498823	-9.423155	-8.542648
9.2E+08	-10.88877	-10.06576	-11.53303	-9.623425	-10.44824	-10.20247	-11.01863	-10.33254
9.3E+08	-17.8479	-15.33967	-18.51499	-15.24607	-17.27576	-16.5286	-18.48819	-17.57993
9.4E+08	-13.69413	-20.78764	-13.18667	-19.17139	-15.22064	-13.77289	-16.76472	-13.80009
9.5E+08	-9.278171	-11.78253	-9.546605	-11.02812	-9.83212	-9.203973	-10.78631	-9.164094
9.6E+08	-8.57362	-9.595872	-9.411905	-9.257917	-8.862286	-8.473389	-9.79775	-8.498207
9.7E+08	-11.057	-10.87628	-12.80482	-10.92688	-11.3164	-10.90653	-12.51863	-11.10777
9.8E+08	-17.91595	-17.47152	-18.65858	-18.7497	-19.62752	-18.03154	-22.52171	-18.93028
9.9E+08	-12.62569	-16.42886	-11.75338	-15.98134	-13.48763	-12.77381	-14.11787	-12.47912
1E+09	-9.050825	-10.4136	-9.071708	-10.07245	-9.341413	-9.145994	-10.07752	-8.982428
1.01E+09	-8.999591	-9.289707	-9.693551	-9.138137	-9.180477	-9.133166	-10.13904	-9.12516
1.02E+09	-12.66095	-11.58642	-14.34121	-11.8153	-12.8638	-12.90202	-14.50951	-13.22959
1.03E+09	-18.33729	-20.7385	-16.73157	-20.42429	-19.9692	-18.5588	-20.59562	-17.90752
1.04E+09	-11.18435	-14.71069	-10.46814	-13.03362	-11.78442	-11.33165	-11.88703	-10.55077
1.05E+09	-8.681498	-10.07832	-8.734866	-9.240694	-9.115254	-9.043178	-9.44998	-8.515443
1.06E+09	-9.491337	-9.723051	-10.08029	-9.218098	-9.803867	-10.15376	-10.30161	-9.646486
1.07E+09	-14.68281	-13.32314	-15.80039	-13.13494	-15.11104	-16.05987	-15.84875	-15.51921
1.08E+09	-16.57949	-22.93194	-15.20739	-21.18781	-17.68491	-15.5097	-17.49168	-15.46079
1.09E+09	-10.24099	-12.84055	-10.10308	-11.97383	-10.7192	-9.89853	-11.10687	-9.53493
1.1E+09	-8.737412	-9.692299	-9.229286	-9.224114	-9.165965	-8.722466	-9.70169	-8.383603
1.11E+09	-10.39768	-10.08615	-11.67958	-9.944631	-10.76504	-10.61008	-11.52119	-10.27251
1.12E+09	-16.41848	-14.76371	-18.30805	-15.41452	-17.92305	-17.17506	-19.38808	-17.05461
1.13E+09	-13.88837	-19.49918	-12.91986	-17.88781	-15.17707	-13.53329	-15.05798	-13.27319
1.14E+09	-9.505981	-12.01212	-9.40239	-11.00539	-10.21331	-9.471274	-10.52996	-9.069706
1.15E+09	-8.960448	-9.899152	-9.422561	-9.231848	-9.475052	-9.071012	-10.04456	-8.744648
1.16E+09	-11.87222	-11.1882	-12.87926	-10.7932	-12.03971	-12.13041	-13.0813	-11.70589
1.17E+09	-18.97587	-18.16308	-17.54379	-18.17278	-20.69751	-18.7048	-21.97123	-17.19427
1.18E+09	-11.91529	-18.29869	-11.52737	-16.35197	-14.03817	-11.71998	-13.63997	-10.96575
1.19E+09	-8.764602	-11.41117	-9.295218	-10.47592	-10.09528	-8.906553	-10.19914	-8.338524
