1E+07	-0.2783835	-69.72837	-74.56155	-0.2816303	-75.49056	-69.56078	-79.59486	-74.05168	-72.97984	-73.95037	-71.64206	-68.89441	-0.2845409	-71.69291	-76.84653	-0.279256	-75.58244	-76.604	-71.86242	-75.05717	-72.52496	-70.37271	-80.1896	-72.17929
2E+07	-0.3984161	-83.83656	-76.31487	-0.3897144	-80.84343	-84.34996	-79.53049	-84.38483	-78.35378	-71.75982	-83.68092	-75.40363	-0.3774697	-81.82657	-73.17989	-0.3889624	-67.63643	-77.35963	-74.18723	-76.73345	-77.11581	-82.28375	-82.00533	-73.40587
3E+07	-0.5091701	-77.43843	-69.73527	-0.4851257	-76.21554	-79.10986	-75.66241	-78.71484	-71.78542	-73.99533	-87.26001	-83.81189	-0.4680617	-81.57749	-81.00471	-0.4815536	-77.03981	-81.51536	-77.35605	-79.17656	-77.35535	-72.97047	-78.93067	-73.30013
4E+07	-0.5982505	-78.19609	-77.67412	-0.5670434	-82.36687	-76.14746	-80.73877	-77.58517	-83.49648	-78.04636	-74.89198	-82.59116	-0.5531451	-74.27931	-73.05819	-0.5612586	-74.48216	-80.35715	-79.32633	-71.24315	-75.28521	-83.55346	-77.52925	-71.6827
5E+07	-0.6713147	-75.97072	-70.46313	-0.6387627	-77.92334	-77.19524	-80.70862	-75.62295	-74.89628	-75.7699	-75.6096	-76.17633	-0.6177283	-94.93544	-79.30466	-0.6262786	-85.07394	-84.51652	-74.56864	-75.37183	-81.62387	-71.72704	-78.84809	-71.2362
6E+07	-0.7307727	-77.6879	-74.92229	-0.6955499	-77.83862	-72.82539	-83.9899	-74.29208	-92.06055	-83.87338	-71.52531	-72.67471	-0.6777385	-71.1474	-74.57084	-0.6900827	-82.61573	-80.64155	-75.36888	-79.13603	-88.8433	-81.50855	-76.3336	-81.95372
7E+07	-0.7875956	-83.5554	-74.98994	-0.7491735	-69.20998	-72.58936	-80.98243	-84.18639	-73.30354	-73.71413	-78.97233	-71.95768	-0.727303	-76.13387	-74.91014	-0.7443224	-71.4609	-80.25421	-73.11862	-100.6089	-78.66582	-93.4742	-78.58599	-78.71278
8E+07	-0.8383064	-82.20804	-70.06526	-0.7984607	-77.46166	-73.83237	-70.36796	-76.71096	-80.53928	-77.11383	-85.87716	-77.48395	-0.7781723	-79.76199	-81.00481	-0.7912949	-77.77876	-79.87139	-78.05513	-70.86645	-83.12798	-70.75827	-71.6284	-81.99078
9E+07	-0.88465	-72.88075	-83.95896	-0.8469713	-81.76297	-70.19082	-69.44522	-80.13037	-82.47468	-71.85836	-84.22324	-81.49699	-0.8227365	-88.59273	-69.16861	-0.83481	-73.90733	-91.04956	-74.9871	-84.14691	-69.73634	-88.51479	-73.41892	-76.82586
1E+08	-0.9262201	-75.75261	-82.99874	-0.8901464	-80.08461	-75.89953	-78.60104	-73.48964	-78.53931	-76.07908	-81.61996	-72.4612	-0.8671589	-78.92104	-76.39361	-0.8769706	-75.86572	-76.68813	-75.77646	-79.79896	-77.50647	-88.29093	-81.69389	-72.03185
