1E+07	-49.44394	-61.40871	-53.33615	-49.52829	-46.97898	-47.45653	-49.54037	-49.20176
2E+07	-44.88866	-47.54665	-56.07542	-47.99982	-43.9897	-44.15176	-44.35793	-45.74422
3E+07	-48.32553	-41.99742	-46.79226	-50.65193	-45.54468	-43.35189	-45.57183	-45.89593
4E+07	-56.51671	-40.81422	-44.7403	-62.19616	-55.12322	-47.50143	-54.49797	-51.26069
5E+07	-54.22906	-41.31161	-50.68573	-54.25311	-59.5018	-56.73112	-50.25357	-59.00727
6E+07	-50.67928	-41.48087	-51.56818	-47.7557	-53.53455	-44.80651	-44.82509	-48.02039
7E+07	-49.23677	-40.99212	-42.38662	-46.722	-48.13148	-42.16902	-43.42192	-44.1086
8E+07	-50.06394	-43.68909	-41.90384	-48.45533	-45.93353	-42.89787	-46.51431	-44.33857
9E+07	-52.51836	-46.4592	-48.6832	-63.68065	-48.80745	-51.68657	-56.23461	-49.88941
1E+08	-51.64565	-41.59165	-51.56826	-50.90178	-69.68272	-50.23885	-50.57263	-57.84539
1.1E+08	-48.76408	-40.38973	-44.02988	-46.3269	-44.88992	-42.63942	-44.78899	-45.27745
1.2E+08	-50.52847	-44.43412	-42.09158	-46.39163	-43.76084	-40.92809	-43.81312	-43.22665
1.3E+08	-54.12447	-52.41592	-45.24181	-51.21841	-46.44463	-43.38728	-47.30717	-47.20177
1.4E+08	-57.51098	-50.07957	-49.94851	-57.86501	-69.79612	-53.39174	-53.95295	-53.46843
1.5E+08	-51.39016	-48.67354	-53.40072	-50.98187	-46.84553	-45.40148	-48.1953	-44.76086
1.6E+08	-50.49234	-51.06077	-50.17595	-51.59975	-45.17256	-40.94077	-44.85935	-42.18237
1.7E+08	-51.67642	-56.3601	-45.22335	-56.94386	-48.09261	-40.52908	-45.56084	-42.2447
1.8E+08	-55.91343	-55.93227	-44.65366	-51.97611	-50.02493	-44.49801	-50.73136	-45.84099
1.9E+08	-61.06699	-54.00856	-48.83938	-51.87606	-49.24732	-49.7253	-52.30358	-56.4303
2E+08	-57.98927	-52.08717	-59.16271	-62.41223	-53.14046	-42.80304	-46.787	-50.5481
2.1E+08	-54.33407	-53.43459	-45.9805	-50.51953	-47.68047	-39.57292	-43.79765	-45.77551
2.2E+08	-57.42169	-58.2533	-42.65403	-45.35991	-42.90116	-39.89373	-45.1912	-44.53015
2.3E+08	-60.98685	-52.72674	-44.13398	-47.27491	-44.10092	-44.24597	-50.13266	-47.43318
2.4E+08	-68.46989	-48.33891	-55.58006	-56.1022	-49.62616	-44.37496	-49.74308	-63.49394
2.5E+08	-57.57299	-49.4194	-53.33641	-55.52375	-44.26792	-39.80444	-45.51791	-48.0673
2.6E+08	-52.40915	-49.19027	-48.18383	-47.95256	-41.05783	-38.44273	-44.14211	-43.33294
2.7E+08	-49.61989	-46.6422	-48.69449	-48.30721	-42.15201	-40.15095	-47.08264	-43.79234
2.8E+08	-50.97783	-43.50397	-51.94601	-55.65018	-51.39862	-46.13422	-59.40457	-51.17264
2.9E+08	-53.9117	-42.99078	-55.90695	-58.87233	-47.29304	-43.57914	-50.72306	-48.82435
3E+08	-47.52866	-46.12309	-75.00296	-54.10038	-43.20549	-40.16262	-47.47231	-44.44757
3.1E+08	-44.53377	-44.55882	-59.34257	-53.52657	-42.81046	-39.31756	-47.86023	-43.53539
3.2E+08	-44.8074	-39.99589	-53.80479	-55.6279	-42.37447	-41.69821	-50.88124	-46.30031
3.3E+08	-49.6509	-39.81842	-51.10789	-57.90966	-42.70615	-45.50581	-51.31165	-54.09086
3.4E+08	-50.943	-44.28656	-51.28853	-63.44499	-47.48055	-43.58696	-49.15054	-50.77053
3.5E+08	-46.63683	-52.61806	-64.58188	-59.47085	-49.22594	-40.54189	-47.51352	-47.34193
3.6E+08	-46.47013	-44.23813	-49.66518	-56.73735	-42.64573	-40.04422	-46.33441	-45.50348
3.7E+08	-49.60826	-46.0435	-45.77981	-63.00142	-42.28888	-42.9544	-47.57952	-46.97094
3.8E+08	-52.69329	-47.47553	-45.06489	-67.1181	-46.06369	-48.34238	-51.7935	-54.87669
