1E+07	-80.05064	-75.71037	-0.2030312	-0.1864525	-72.35339	-72.40469	-0.1642167	-0.1868609
2E+07	-78.34653	-72.2595	-0.2924924	-0.2717728	-79.52289	-87.65971	-0.2455546	-0.2585702
3E+07	-77.58277	-79.51963	-0.3744602	-0.3500253	-73.72189	-80.3642	-0.3092834	-0.3346022
4E+07	-82.50579	-75.05522	-0.4342626	-0.4103829	-84.27031	-77.85168	-0.3681059	-0.3941156
5E+07	-79.87257	-77.13265	-0.4861439	-0.4624112	-73.33834	-80.47816	-0.4229263	-0.4457719
6E+07	-74.95884	-76.26659	-0.5327328	-0.5090612	-72.51962	-73.96729	-0.4657482	-0.4880638
7E+07	-105.0528	-88.75882	-0.5732525	-0.5453929	-70.77122	-85.98777	-0.5044892	-0.5278146
8E+07	-78.83656	-82.33238	-0.6096006	-0.5904086	-75.56985	-75.98965	-0.5403244	-0.5667417
9E+07	-77.01975	-75.71497	-0.6585985	-0.6350163	-74.02631	-83.11656	-0.5904247	-0.6122208
1E+08	-76.18874	-71.58253	-0.694571	-0.6642649	-76.28082	-69.68379	-0.6188908	-0.6426468
1.1E+08	-77.49747	-90.91365	-0.7216381	-0.7018311	-75.536	-89.66406	-0.6551287	-0.6758296
1.2E+08	-83.14466	-79.64507	-0.7457848	-0.7270151	-71.92607	-92.29927	-0.6850747	-0.7055276
1.3E+08	-78.5734	-68.34512	-0.7923712	-0.7591223	-71.54588	-69.36872	-0.7189705	-0.7419313
1.4E+08	-76.84544	-71.2601	-0.824543	-0.7951117	-79.65957	-74.67937	-0.7480769	-0.7767729
1.5E+08	-75.88314	-84.08367	-0.8573636	-0.8273069	-72.79459	-85.01916	-0.7811311	-0.8053367
1.6E+08	-79.99035	-72.23454	-0.8827382	-0.8557951	-75.05788	-79.1634	-0.8093148	-0.8325164
1.7E+08	-77.09035	-73.91821	-0.9182273	-0.8816478	-73.0481	-78.83642	-0.8358113	-0.8614824
1.8E+08	-73.07632	-86.52015	-0.9423605	-0.9135144	-72.64651	-80.14797	-0.8643797	-0.8878421
1.9E+08	-71.70325	-69.24303	-0.9720275	-0.9430742	-75.58027	-77.01444	-0.8876349	-0.9155402
2E+08	-80.71745	-72.9983	-0.9955331	-0.9643052	-75.30736	-71.34946	-0.9090029	-0.9369804
2.1E+08	-79.6246	-71.25117	-1.027006	-0.9912969	-79.57262	-75.04926	-0.9413006	-0.9670103
2.2E+08	-72.0293	-74.50337	-1.052745	-1.019922	-72.87515	-66.27209	-0.9671513	-0.9950979
2.3E+08	-77.11492	-67.45643	-1.076935	-1.037257	-75.96989	-70.06802	-0.9874743	-1.017046
2.4E+08	-73.37949	-76.12114	-1.09414	-1.060622	-82.52306	-78.38625	-1.012295	-1.038221
2.5E+08	-74.19362	-74.52519	-1.115448	-1.084022	-72.80972	-72.00829	-1.03075	-1.059166
2.6E+08	-73.62356	-66.27002	-1.147701	-1.10619	-69.80746	-68.87429	-1.056762	-1.088264
2.7E+08	-74.62457	-72.51572	-1.171058	-1.13519	-78.24224	-76.71783	-1.083119	-1.109351
2.8E+08	-75.48662	-68.2287	-1.192887	-1.153223	-82.78897	-76.68023	-1.100688	-1.128438
2.9E+08	-70.15128	-74.90046	-1.214626	-1.178099	-74.92672	-77.78977	-1.127183	-1.149905
3E+08	-74.0361	-74.31831	-1.239684	-1.202117	-73.69814	-75.86501	-1.150315	-1.176574
3.1E+08	-78.38721	-101.9042	-1.260842	-1.221446	-74.65945	-75.86871	-1.163548	-1.196176
3.2E+08	-81.58526	-67.55392	-1.2849	-1.244072	-82.61564	-72.82953	-1.190387	-1.218235
3.3E+08	-75.14426	-74.21431	-1.299079	-1.26104	-76.66196	-74.6467	-1.202717	-1.232694
3.4E+08	-66.1926	-74.72286	-1.31613	-1.276968	-75.29357	-76.65604	-1.224819	-1.253678
3.5E+08	-73.47715	-69.83816	-1.343122	-1.301082	-77.34022	-69.45055	-1.247468	-1.276353
3.6E+08	-76.64117	-73.2955	-1.359763	-1.321797	-76.18347	-83.4989	-1.265092	-1.296532
3.7E+08	-72.84312	-78.652	-1.372082	-1.33133	-71.01562	-74.11111	-1.280815	-1.309913
3.8E+08	-72.41427	-71.01214	-1.393966	-1.353004	-69.46001	-79.67187	-1.302866	-1.330245
3.9E+08	-78.53362	-84.88861	-1.418946	-1.371676	-78.7722	-73.99715	-1.318139	-1.350382
4E+08	-71.59087	-73.6344	-1.444688	-1.393056	-71.55691	-69.71874	-1.337053	-1.374036
4.1E+08	-67.36582	-73.96573	-1.464215	-1.415213	-76.40524	-76.26854	-1.352173	-1.394616
4.2E+08	-70.57621	-81.40805	-1.47638	-1.431958	-70.10404	-79.3278	-1.374201	-1.409298
4.3E+08	-75.67767	-86.35513	-1.491506	-1.452902	-73.93581	-66.83513	-1.389218	-1.421409
4.4E+08	-72.31411	-70.39114	-1.513757	-1.471359	-85.92949	-71.24422	-1.406701	-1.440925
4.5E+08	-66.94939	-69.31019	-1.543631	-1.495149	-73.84367	-67.0545	-1.432657	-1.465742
4.6E+08	-70.6599	-67.78615	-1.561494	-1.508721	-75.05279	-69.49881	-1.44243	-1.482079
4.7E+08	-73.51284	-69.02992	-1.560037	-1.517104	-74.49862	-76.05737	-1.454325	-1.494783
4.8E+08	-74.60162	-77.62604	-1.57533	-1.53126	-71.55614	-68.11203	-1.472389	-1.507723
4.9E+08	-67.39949	-65.93445	-1.599488	-1.553461	-75.59373	-74.72359	-1.495294	-1.532364
5E+08	-69.20821	-68.27856	-1.618154	-1.575627	-71.1417	-67.50197	-1.517366	-1.551107
5.1E+08	-71.26421	-69.82677	-1.638647	-1.587231	-69.01973	-78.04749	-1.527335	-1.561932
5.2E+08	-68.99632	-79.74853	-1.644456	-1.600236	-79.31888	-75.0051	-1.535869	-1.574044
5.3E+08	-69.42601	-69.56534	-1.667083	-1.621814	-69.84618	-71.28592	-1.553111	-1.592918
5.4E+08	-65.85129	-71.88932	-1.693699	-1.639317	-71.10571	-74.04877	-1.573602	-1.614229
5.5E+08	-71.3644	-69.52322	-1.717299	-1.662755	-73.55428	-80.80235	-1.592577	-1.632286
5.6E+08	-72.54512	-68.17444	-1.724873	-1.674759	-66.55307	-71.03903	-1.604397	-1.644272
5.7E+08	-66.22755	-71.77882	-1.730996	-1.681917	-69.17081	-74.58758	-1.612896	-1.652089
5.8E+08	-71.89088	-78.44462	-1.749736	-1.697309	-65.77448	-74.67892	-1.637764	-1.673635
